route,language,page_family,efr_score,locale_percentile,family_percentile,measured_weight,unmeasured_dimensions,status,word_count,dim_formulaicPhraseDensity,dim_formulaicSyntax,dim_genericIntroductions,dim_promotionalVagueness,dim_specificityDeficit,dim_crossPageSameness,dim_structuralTemplate,dim_punctuationFingerprint,dim_rhythmRepetition,forbidden_count,discouraged_count,density_limited_count,search_protected_count,emdash_count,negative_parallelism,triads,rhetorical_questions,distinct_specific_facts,sentences,closest_page,closest_jaccard,structure_shared_with,top_recurring_patterns,ranking_sensitivity,sensitivity_evidence,likely_upstream_source,recommended_action,confidence
/ru/updates/unicode-18-release-date-confirmed/,ru,updates,8.2,42.2,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,1108,n/a,0,n/a,n/a,4.65,0,n/a,0,0.26,23,0,0,33,23,,0,0,9,49,,,0,EFR-F-001x23,unknown,no performance overlay supplied,,no action,medium
/ru/zacherknutyy-tekst/,ru,other,11.2,48.9,40,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,709,n/a,3.35,n/a,n/a,0,0,1.33,3.11,0.29,32,0,0,30,32,,0,3,13,43,,,1,EFR-F-001x32,unknown,no performance overlay supplied,,no action,medium
/ru/zalgo-text/,ru,other,3.1,16.7,13.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1144,n/a,1.33,n/a,n/a,0,0,0,0.55,0.35,36,0,0,31,36,,0,2,11,72,,,0,EFR-F-001x36,unknown,no performance overlay supplied,,no action,medium
/ru/zhirnyy-shrift/,ru,other,8.6,43.3,26.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,526,n/a,0,n/a,n/a,0,0,5.33,0,0.86,15,0,0,19,15,,0,0,3,31,,,4,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/sk/goticke-pismo/,sk,other,16.4,83.3,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,536,n/a,0,n/a,n/a,0.73,0,10,0.48,0.61,15,0,0,12,15,,0,0,2,24,,,3,EFR-F-001x15,unknown,no performance overlay supplied,,monitor,low
/sk/guide/bezpecny-nick-na-discorde/,sk,guide,9.5,33.3,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,959,n/a,0,n/a,n/a,6.22,0,0,0,0.63,16,0,0,8,16,,0,0,2,40,,,0,EFR-F-001x16,unknown,no performance overlay supplied,,no action,medium
/sk/guide/formatovanie-textu-na-discorde/,sk,guide,0.6,0,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,959,n/a,0,n/a,n/a,0,0,0,0,0.44,24,0,0,50,24,,0,0,4,57,,,0,EFR-F-001x24,unknown,no performance overlay supplied,,no action,medium
/sk/guide/,sk,guide,3.6,16.7,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,202,n/a,0,n/a,n/a,0,0,0,0.84,1.76,6,0,0,11,6,,0,0,2,9,,,0,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/sk/guide/kde-funguje-pismo-na-discorde/,sk,guide,15,58.3,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1366,n/a,1.22,n/a,n/a,8.29,0,0,0.73,0.56,29,0,0,31,29,,0,2,2,79,,,0,EFR-F-001x29,unknown,no performance overlay supplied,,no action,medium
/sk/,sk,home,5.8,25,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,2073,n/a,0.34,n/a,n/a,0,0,n/a,2.88,0.26,82,0,0,43,82,,1,1,12,142,,,0,EFR-F-001x82,unknown,no performance overlay supplied,,no action,medium
/sk/kurziva/,sk,other,15,58.3,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,480,n/a,0,n/a,n/a,0,0,10,0.29,0.5,13,0,0,18,13,,0,0,4,25,,,3,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/sk/male-pismo/,sk,other,33,91.7,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,532,n/a,0,n/a,n/a,13.17,0,10,0.13,0.48,14,0,0,8,14,,0,0,0,26,,,3,EFR-F-001x14,unknown,no performance overlay supplied,,editorial review,low
/sk/pismo-pre-discord/,sk,other,10.9,41.7,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1245,n/a,2.32,n/a,n/a,5.14,0,0,0,0.4,23,0,0,44,23,,0,3,3,62,,,0,EFR-F-001x23,unknown,no performance overlay supplied,,no action,medium
/sk/pismo-pre-instagram/,sk,other,12.8,50,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1458,n/a,2.43,n/a,n/a,6.31,0,0,0,0.47,26,0,0,36,26,,0,4,3,79,,,0,EFR-F-001x26,unknown,no performance overlay supplied,,no action,medium
/sk/tucne-pismo/,sk,other,15.2,75,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,501,n/a,0,n/a,n/a,0,0,10,0.47,0.48,14,0,0,17,14,,0,0,4,26,,,3,EFR-F-001x14,unknown,no performance overlay supplied,,monitor,low
/sk/usecase/pismo-pre-bio/,sk,usecase,1.8,8.3,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,1225,n/a,0.71,n/a,n/a,0,0,n/a,0,0.37,25,0,0,43,25,,0,1,9,68,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,no action,medium
/snapchat/,en,platform,8.1,39.9,64.7,100,,scored,4211,0.95,0.38,0,0.95,4.92,0,0,0.45,0.48,87,2,4,297,87,0,43,2,25,250,,,0,EFR-F-001x87 EFR-L-003x3 EFR-D-001x2 EFR-L-001x1,unknown,no performance overlay supplied,,no action,medium
/sr/fontovi-za-discord/,sr,other,10.4,36.4,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1238,n/a,2.32,n/a,n/a,4.79,0,0,0,0.4,23,0,0,44,23,,0,3,3,62,,,0,EFR-F-001x23,unknown,no performance overlay supplied,,no action,medium
/sr/fontovi-za-instagram/,sr,other,17.7,81.8,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1444,n/a,1.87,n/a,n/a,10.56,0,0,0,0.32,25,0,0,33,25,,0,3,1,77,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,monitor,low
/sr/goticka-slova/,sr,other,15.4,72.7,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,518,n/a,0,n/a,n/a,0,0,10,0.45,0.65,15,0,0,12,15,,0,0,2,24,,,3,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/sr/guide/bezbedan-nadimak-na-discordu/,sr,guide,14.2,45.5,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1018,n/a,0,n/a,n/a,9.6,0,0,0,0.63,18,0,0,8,18,,0,0,1,40,,,0,EFR-F-001x18,unknown,no performance overlay supplied,,no action,medium
/sr/guide/formatiranje-teksta-na-discordu/,sr,guide,0.6,0,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,988,n/a,0,n/a,n/a,0,0,0,0,0.44,24,0,0,54,24,,0,0,5,57,,,0,EFR-F-001x24,unknown,no performance overlay supplied,,no action,medium
/sr/guide/gde-fontovi-rade-na-discordu/,sr,guide,8.1,27.3,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1389,n/a,1.22,n/a,n/a,3.27,0,0,0.72,0.62,29,0,0,33,29,,0,2,4,79,,,0,EFR-F-001x29,unknown,no performance overlay supplied,,no action,medium
/sr/guide/,sr,guide,3.3,9.1,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,209,n/a,0,n/a,n/a,0,0,0,0.4,1.95,6,0,0,12,6,,0,0,3,9,,,0,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/sr/,sr,home,4.6,18.2,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,2050,n/a,0.34,n/a,n/a,0,0,n/a,2.26,0.17,78,0,0,45,78,,0,1,9,143,,,0,EFR-F-001x78,unknown,no performance overlay supplied,,no action,medium
/sr/kurziv/,sr,other,14.7,54.5,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,479,n/a,0,n/a,n/a,0,0,10,0.08,0.5,13,0,0,18,13,,0,0,4,25,,,3,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/sr/mala-slova/,sr,other,32.4,90.9,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,524,n/a,0,n/a,n/a,12.87,0,10,0,0.48,14,0,0,8,14,,0,0,0,26,,,3,EFR-F-001x14,unknown,no performance overlay supplied,,editorial review,low
/sr/podebljana-slova/,sr,other,14.9,63.6,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,500,n/a,0,n/a,n/a,0,0,10,0.26,0.49,14,0,0,17,14,,0,0,5,27,,,3,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/sv/guide/discord-namn-utan-risk/,sv,guide,20.9,95.5,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,984,n/a,0,n/a,n/a,13.55,0,0,0.88,0.63,17,0,0,14,17,,0,0,1,40,,,0,EFR-F-001x17,unknown,no performance overlay supplied,,conservative page edit,medium
/sv/guide/discord-textformatering-forklarad/,sv,guide,5.7,45.5,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1013,n/a,0,n/a,n/a,0.48,0,0,3.18,0.43,24,0,0,58,24,,0,0,5,58,,,0,EFR-F-001x24,unknown,no performance overlay supplied,,no action,medium
/sv/guide/,sv,guide,10.1,68.2,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,209,n/a,0,n/a,n/a,0,0,0,4.98,2.25,6,0,0,14,6,,0,0,3,9,,,0,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/sv/guide/var-typsnitt-fungerar-i-discord/,sv,guide,15.8,81.8,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1338,n/a,1.22,n/a,n/a,6.97,0,0,2.46,0.73,29,0,0,39,29,,1,2,4,79,,,0,EFR-F-001x29,unknown,no performance overlay supplied,,monitor,low
/sv/,sv,home,0.5,0,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,2500,n/a,0,n/a,n/a,0,0,n/a,0,0.33,25,0,0,127,25,,0,0,21,153,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,no action,medium
/sv/instagram-typsnitt/,sv,other,17.6,86.4,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,491,n/a,0,n/a,n/a,10.15,0,n/a,0,0.43,3,0,0,17,3,,0,0,1,29,,,0,EFR-F-001x3,unknown,no performance overlay supplied,,monitor,low
/sv/library/bock-symboler/,sv,library,7.9,54.5,53.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,738,n/a,1.55,n/a,n/a,3.54,0,0,0,0.59,9,0,0,10,9,,0,1,3,31,,,0,EFR-F-001x9,unknown,no performance overlay supplied,,no action,medium
/sv/library/discord-symboler/,sv,library,1.3,22.7,15.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,596,n/a,0,n/a,n/a,0.32,0,0,0,0.61,9,0,0,44,9,,0,0,3,26,,,0,EFR-F-001x9,unknown,no performance overlay supplied,,no action,medium
/sv/library/emoji-combos/,sv,library,1.8,27.3,23.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,730,n/a,0,n/a,n/a,0,0,0,0.47,0.83,12,0,0,28,12,,0,0,7,30,,,0,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/sv/library/grekiska-bokstaver/,sv,library,11.8,72.7,76.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,679,n/a,2.09,n/a,n/a,2.37,0,0,2.95,1.09,11,0,0,8,11,,0,1,3,23,,,0,EFR-F-001x11,unknown,no performance overlay supplied,,no action,medium
/sv/library/hjarta-symboler/,sv,library,0.9,13.6,0,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1201,n/a,0,n/a,n/a,0.44,0,0,0,0.24,15,0,0,28,15,,0,0,6,53,,,0,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/sv/library/,sv,library,12.3,77.3,84.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1075,n/a,0,n/a,n/a,0,0,0,7.81,1.02,40,0,0,32,40,,0,0,7,61,,,0,EFR-F-001x40,unknown,no performance overlay supplied,,monitor,low
/sv/library/konssymboler/,sv,library,8.8,59.1,61.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,552,n/a,0,n/a,n/a,5.02,0,0,0,1.32,7,0,0,8,7,,0,0,2,19,,,0,EFR-F-001x7,unknown,no performance overlay supplied,,no action,medium
/sv/library/matematiska-symboler/,sv,library,9.2,63.6,69.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,742,n/a,3,n/a,n/a,0,0,1.54,1.33,0.78,14,0,0,15,14,,0,2,4,32,,,1,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/sv/library/pil-symboler/,sv,library,4.7,36.4,38.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,698,n/a,1.45,n/a,n/a,0,0,1.54,0,0.41,10,0,0,13,10,,0,1,7,33,,,1,EFR-F-001x10,unknown,no performance overlay supplied,,no action,medium
/sv/library/roblox-symboler/,sv,library,19.1,90.9,92.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1437,n/a,3.2,n/a,n/a,7.82,0,0,2.04,0.7,30,0,0,64,30,,0,4,4,60,,,0,EFR-F-001x30,unknown,no performance overlay supplied,,editorial review,low
/sv/library/stjarna-symboler/,sv,library,0.9,13.6,0,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,780,n/a,0,n/a,n/a,0,0,0,0,0.68,8,0,0,27,8,,0,0,4,37,,,0,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/sv/library/valuta-symboler/,sv,library,3.4,31.8,30.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,686,n/a,1.66,n/a,n/a,0,0,0,0,0.76,10,0,0,10,10,,0,1,6,29,,,0,EFR-F-001x10,unknown,no performance overlay supplied,,no action,medium
/sv/library/y2k-symboler/,sv,library,6,50,46.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,689,n/a,0,n/a,n/a,0,0,0,3.38,0.93,17,0,0,18,17,,0,0,4,27,,,0,EFR-F-001x17,unknown,no performance overlay supplied,,no action,medium
/sv/updates/dirham-symbol-unicode-18/,sv,updates,0.7,9.1,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,979,n/a,0,n/a,n/a,0,0,n/a,0,0.44,0,0,0,21,0,,2,0,9,57,,,0,,unknown,no performance overlay supplied,,no action,medium
/sv/updates/unicode-18-betagranskning-oppnar/,sv,updates,4.8,40.9,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,899,n/a,0,n/a,n/a,2.1,0,n/a,0,0.78,12,0,0,26,12,,0,0,4,32,,,0,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/sv/updates/valutasymboler-mellanostern-unicode-18/,sv,updates,0.6,4.5,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,1226,n/a,0,n/a,n/a,0,0,n/a,0,0.38,0,0,0,25,0,,1,0,19,65,,,0,,unknown,no performance overlay supplied,,no action,medium
/symbol/alpha-symbol/,en,symbol,24.6,96.8,95.6,100,,scored,461,0,0,0,0,12.2,0,8.6,2.69,1.14,13,0,0,6,13,0,1,0,3,11,,,49,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,conservative page edit,medium
/symbol/ampersand/,en,symbol,3.8,17.6,14.9,100,,scored,420,0,0.01,0,0,0,0,2.63,0,1.14,7,0,0,17,7,0,1,0,12,11,,,15,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 15 same-locale symbol pages,no action,medium
/symbol/anarchy-symbol/,en,symbol,10.5,49,45.6,100,,scored,1246,0,0,0,0,9.42,0,0.18,0,0.91,15,0,0,14,15,0,0,0,11,41,,,1,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/symbol/anger-symbol/,en,symbol,23.6,94.8,93.9,100,,scored,327,0,0,0,0,12.67,0,8.6,0.76,1.56,7,0,0,8,7,0,0,0,2,8,,,49,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,editorial review,low
/symbol/ankh-symbol/,en,symbol,15.1,66.9,71.1,100,,scored,389,0,0.16,0,0,4.59,0,8.6,0.52,1.25,8,0,0,7,8,0,1,0,5,10,,,49,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,no action,medium
/symbol/aquarius-symbol/,en,symbol,18.3,81.7,77.2,100,,scored,308,0,0,0,0,8.33,0,8.6,0,1.39,5,0,0,6,5,0,0,0,3,9,,,49,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,monitor,low
/symbol/aries-symbol/,en,symbol,19.8,85.9,81.6,100,,scored,352,0,0,0,0,9.78,0,8.6,0.32,1.14,7,0,0,6,7,0,0,0,3,11,,,49,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,monitor,low
/symbol/asterisk-symbol/,en,symbol,11.2,51.4,48.2,100,,scored,497,0,0,0,0,0,0,8.6,1.54,1.04,12,0,0,24,12,0,1,0,13,12,,,49,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,no action,medium
/symbol/at-symbol/,en,symbol,1.6,4,1.8,100,,scored,487,0,0,0,0,0,0,0.53,0,1.04,5,0,0,10,5,0,1,0,13,12,,,3,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/symbol/autism-symbol/,en,symbol,13.7,62.1,63.2,100,,scored,893,0,2.58,0,0,9.26,0,0.18,0,1.72,16,0,0,7,16,0,5,0,8,29,,,1,EFR-F-001x16,unknown,no performance overlay supplied,,no action,medium
/symbol/backwards-question-mark/,en,symbol,22.4,92,89.5,100,,scored,364,0,4.8,0,0,6.83,0,8.6,0.92,1.25,8,0,0,7,8,0,1,1,4,10,,,49,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,editorial review,low
/symbol/belarusian-ruble-sign/,en,symbol,7.2,35.9,36.8,100,,scored,875,0,0,0,0,6.3,0,0.18,0,0.76,8,0,0,20,8,0,1,0,10,33,,,1,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/symbol/biohazard-symbol/,en,symbol,4.2,20.9,16.7,100,,scored,828,0,0.04,0,0,2.63,0,0.35,0,1.17,12,0,0,8,12,0,2,0,12,32,,,2,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/symbol/bitcoin-symbol/,en,symbol,9.3,44.7,41.2,100,,scored,915,0,0,0,1.46,6.9,0,0.18,0,0.76,17,0,1,17,17,0,1,0,10,33,,,1,EFR-F-001x17 EFR-L-003x1,unknown,no performance overlay supplied,,no action,medium
/symbol/black-moon-lilith/,en,symbol,13.3,60.1,61.4,100,,scored,350,0,0.39,0,0,2.88,0,8.6,0,1.39,6,0,0,7,6,0,1,0,5,9,,,49,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,no action,medium
/symbol/calendar-emoji/,en,symbol,6.4,32.7,31.6,100,,scored,920,0,4.19,0,0,0,0,0,1.47,0.76,22,0,0,18,22,0,7,0,16,33,,,0,EFR-F-001x22,unknown,no performance overlay supplied,,no action,medium
/symbol/cancer-symbol/,en,symbol,25.7,98,96.5,100,,scored,358,0,0,0,0,13.3,0,8.6,2.61,1.14,10,0,0,6,10,0,0,0,2,11,,,49,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,conservative page edit,medium
/symbol/capricorn-symbol/,en,symbol,20.5,88.5,86.8,100,,scored,337,0,0,0,0,9.33,0,8.6,1.42,1.14,8,0,0,6,8,0,0,0,3,11,,,49,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,monitor,low
/symbol/celsius-symbol/,en,symbol,3.4,11.6,8.8,100,,scored,695,0,0.41,0,0,0,0,1.75,0,1.22,12,0,0,18,12,0,2,0,16,22,,,10,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/symbol/cent-sign/,en,symbol,6.5,33,33.3,100,,scored,598,0,2.12,0,0,1.96,0,1.75,0,0.66,9,0,0,13,9,0,3,0,9,19,,,10,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/symbol/checkmark-symbol/,en,symbol,5.9,29.8,28.1,100,,scored,656,0,1.76,0,0,0,0,1.75,0,2.38,8,0,0,10,8,0,3,0,19,21,,,10,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/symbol/chi-symbol/,en,symbol,9.2,44.3,40.4,100,,scored,607,0,0.74,0,0,6.18,0,0,0.76,1.56,13,0,0,6,13,0,2,0,7,16,,,0,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/symbol/congruent-symbol/,en,symbol,15.3,67.6,73.7,100,,scored,434,0,0,0,0,0,0,8.6,5.81,0.89,17,0,0,12,17,0,0,0,8,14,,,49,EFR-F-001x17,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,no action,medium
/symbol/copyright-symbol/,en,symbol,3.5,12.1,9.6,100,,scored,401,0,0,0,0,0,0,2.63,0,0.89,5,0,0,2,5,0,0,0,15,14,,,15,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 15 same-locale symbol pages,no action,medium
/symbol/cracking-face-emoji/,en,symbol,15.6,68.7,74.6,100,,scored,536,0,1.09,0,0,2.11,0,8.6,2.63,1.14,15,0,0,16,15,0,2,0,8,11,,,49,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,no action,medium
/symbol/crescent-and-star/,en,symbol,14.9,66.2,70.2,100,,scored,518,0,2.74,0,0,0,0,8.6,0,3.57,9,0,0,8,9,0,3,0,10,14,,,49,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,no action,medium
/symbol/cross-symbol/,en,symbol,3.8,17.6,14.9,100,,scored,688,0,0.43,0,0,0,0,1.75,0,1.63,10,0,0,12,10,0,2,0,23,23,,,10,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/symbol/degree-symbol/,en,symbol,3.5,12.1,9.6,100,,scored,477,0,0,0,0,0,0,2.63,0,0.89,8,0,0,4,8,0,1,0,18,14,,,15,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 15 same-locale symbol pages,no action,medium
/symbol/delta-symbol/,en,symbol,21.6,90.1,87.7,100,,scored,483,0,1.42,0,0,10.07,0,8.6,0.56,0.96,10,0,0,7,10,0,2,0,4,13,,,49,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,editorial review,low
/symbol/diameter-symbol/,en,symbol,6.5,33,33.3,100,,scored,574,0,2.29,0,0,1.21,0,1.75,0,1.25,8,0,0,9,8,0,3,0,9,20,,,10,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/symbol/dirham-sign/,en,symbol,13.8,62.6,65.8,100,,scored,561,0,3.81,0,2.38,5.04,0,0.7,0.75,1.14,12,0,1,22,12,0,4,0,7,11,,,4,EFR-F-001x12 EFR-L-003x1,unknown,no performance overlay supplied,,no action,medium
/symbol/distorted-face-emoji/,en,symbol,8.9,43.1,39.5,100,,scored,1150,0,4.37,0,0,2.28,0,0,1.35,0.89,27,0,0,28,27,0,9,0,17,48,,,0,EFR-F-001x27,unknown,no performance overlay supplied,,no action,medium
/symbol/division-sign/,en,symbol,2.1,5.8,3.5,100,,scored,514,0,0,0,0,0,0,0.53,0,1.56,8,0,0,2,8,0,0,0,16,16,,,3,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/symbol/dollar-sign/,en,symbol,0.5,0.3,0,100,,scored,1422,0,0,0,0,0,0,0,0,0.53,25,0,0,10,25,0,2,0,28,47,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,no action,medium
/symbol/down-arrow/,en,symbol,3.3,11.1,7.9,100,,scored,286,0,0.9,0,0,0,0,0.35,0.64,1.39,6,0,0,5,6,0,1,0,16,9,,,2,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/symbol/ellipsis/,en,symbol,27.4,99.6,98.2,100,,scored,416,0,0.03,0,0,8.47,0,8.6,8,2.27,9,0,0,25,9,0,1,0,4,11,,,49,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 49 same-locale symbol pages,deeper content improvement,medium
/symbol/em-dash/,en,symbol,6.7,34.4,36,100,,scored,1213,0,4.04,0,0,0,0,0.18,0.82,1.64,0,0,0,75,0,0,9,0,21,38,,,1,,unknown,no performance overlay supplied,,no action,medium
